Wall time,Step,Value
1563831353.292636,56999,0.0005590228247456253
1563831424.776567,57036,0.0004970753798261285
1563831493.703813,57261,0.00026159247499890625
1563831505.361833,57299,0.00032302099862135947
1563831507.227343,57305,0.0003060592571273446
1563831557.593809,57469,0.00033620631438679993
1563831562.199053,57484,0.00029451504815369844
1563831572.664375,57518,0.00026582603459246457
1563831646.979517,57760,0.00018206413369625807
1563831871.446988,58295,0.00018909800564870238
1563831887.015035,58346,0.00018154759891331196
1563831915.693994,58440,0.0002200445596827194
1563831951.099583,58556,0.00039579765871167183
1563831967.823818,58611,0.00022966830874793231
1563831977.030313,58641,0.00036547041963785887
1563831978.253925,58645,0.0001488704001531005
1563832000.897099,58719,0.00032548359013162553
1563832009.242125,58746,0.0002728054241742939
1563832014.406216,58763,0.0003927294455934316
1563832021.983287,58788,0.0002532702055759728
1563832047.528264,58872,0.0004439680196810514
1563832152.300841,59014,0.00023512540792580694
1563832157.123359,59030,0.0003680692461784929
1563832158.929344,59036,0.0004158556985203177
1563832227.878239,59264,0.0004912213189527392
1563832242.201897,59311,0.0004251195350661874
1563832279.029043,59432,0.0003060342278331518
1563832337.686994,59624,0.00042170484084635973
1563832342.563173,59640,0.00040810086647979915
1563832351.638915,59670,0.0003521787584759295
1563832372.120538,59737,0.00035025138640776277
1563832376.421064,59751,0.00017838070925790817
1563832418.432908,59889,0.0002349502028664574
1563832516.103399,60008,0.0004052621661685407
1563832539.754802,60086,0.0001599562237970531
1563832567.995021,60179,0.00046248090802691877
1563832569.842325,60185,0.0003364103613421321
1563832576.588332,60207,0.00014906938304193318
1563832603.976568,60297,0.00020127592142671347
1563832634.8574,60398,0.00026005032123066485
1563832658.440194,60475,0.00019505292584653944
1563832667.051947,60503,0.0002801667433232069
1563832695.514381,60596,0.00037706363946199417
1563832718.5651,60671,0.0002518018300179392
1563832780.090095,60871,0.00045623478945344687
1563832924.94585,61122,0.00010672774806153029
1563832950.074213,61205,0.0004385537176858634
1563832971.778395,61276,0.00023392356524709612
1563833001.63379,61373,0.00028223899425938725
1563833005.283903,61385,0.00024756655329838395
1563833013.892858,61413,0.00041551628964953125
1563833021.499085,61438,0.0004758741706609726
1563833050.822522,61534,0.0002250110119348392
1563833095.157642,61680,0.0003277353825978935
1563833296.000731,62139,0.0002958684344775975
1563833303.849825,62165,0.00046663134708069265
1563833320.234766,62219,0.0006061806343495846
1563833410.799976,62516,0.00036192103289067745
1563833420.222861,62547,0.00028459500754252076
1563833422.715054,62555,0.0003972188860643655
1563833520.081061,62874,0.000275396800134331
1563833626.161387,63024,0.00030275239259935915
1563833685.626559,63220,0.00037703648558817804
1563833727.636069,63358,0.0003404966264497489
1563833749.145258,63428,0.00031592079903930426
1563833749.452812,63429,0.00023773736029397696
1563833775.26201,63513,0.0002997057745233178
1563833806.063633,63614,0.00035316048888489604
1563833823.496457,63671,0.00036968302447348833
1563833857.360434,63781,0.0003673523024190217
1563833873.251445,63833,0.00024925428442656994
1563833883.09038,63865,0.0004058409249410033
1563833920.674282,63988,0.00030413042986765504
1563834036.786749,64081,0.0002607156056910753
1563834046.677491,64098,0.0003086949000135064
1563834064.692772,64129,0.0002633173135109246
1563834090.318994,64173,0.0002537074324209243
1563834120.771233,64225,0.00036774773616343737
1563834287.879725,64511,0.000282934692222625
1563834293.740266,64521,0.00023414725728798658
1563834294.898512,64523,0.00032466388074681163
1563834390.594666,64687,0.000309344643028453
1563834508.586149,64889,0.00021686384570784867
1563834567.144181,64989,0.0002962840662803501
1563834636.388387,65000,0.0002792328305076808
1563834667.708193,65054,0.00023792480351403356
1563834779.155586,65245,0.0002596423728391528
1563834796.093782,65274,0.00027019125991500914
1563834806.615229,65292,0.0002541181747801602
1563834840.545011,65350,0.00022532766161020845
1563834855.182724,65375,0.00022894302674103528
1563834899.177289,65450,0.00029865451506339014
1563834917.404656,65481,0.0004312741511967033
1563834944.345629,65527,0.0003201211802661419
1563834987.70006,65601,0.0002503442228771746
1563835012.315643,65643,0.00021433355868794024
1563835051.03128,65709,0.00038627389585599303
1563835102.228303,65796,0.00019726868777070194
1563835167.390129,65907,0.0003394332597963512
1563835191.38664,65948,0.0002798218629322946
1563835307.1933,66040,0.0003503159387037158
1563835312.438601,66049,0.00024323855177499354
1563835458.520589,66298,0.00022641749819740653
1563835596.941513,66534,0.00019618200894910842
1563835663.300319,66647,0.00020707020303234458
1563835745.414435,66787,0.0002505001612007618
1563835839.81893,66948,0.0002498378453310579
1563835856.2505,66976,0.00020087011216674
1563835944.114468,67021,0.00019699490803759545
1563836189.21661,67440,0.00019757977861445397
1563836209.098669,67474,0.0002765879617072642
1563836231.936296,67513,0.0003873854293487966
1563836347.739183,67711,0.00038117909571155906
1563836622.340935,68075,0.00029085695859976113
1563836731.867145,68263,0.00028679153183475137
1563836732.452167,68264,0.0003670913283713162
1563836742.375468,68281,0.00041433837031945586
1563836776.790338,68340,0.00025444026687182486
1563836798.922396,68378,0.00024938315618783236
1563836828.738748,68429,0.00011353554873494431
1563836877.286212,68512,0.00029566726880148053
1563836922.903722,68590,0.00035784419742412865
1563836982.090849,68691,0.0003830291097983718
1563837054.252134,68814,0.00028482149355113506
1563837121.750201,68929,0.00030909929773770273
1563837156.37251,68988,0.0003421345609240234
1563837324.910971,69171,0.000268674164544791
1563837325.494074,69172,0.0003209963324479759
1563837333.117341,69185,0.0003239388461224735
1563837415.849352,69326,0.0003084646596107632
1563837445.149144,69376,0.0002514784864615649
1563837491.50812,69455,0.0002413272886769846
1563837503.816068,69476,0.0003211427538190037
1563837589.160285,69621,0.00029474846087396145
1563837613.155134,69662,0.0003419018757995218
1563837628.994818,69689,0.0002620521991048008
1563837646.603931,69719,0.00041582988342270255
1563837692.902293,69798,0.00023362695355899632
1563837761.583906,69915,0.0003250067529734224
1563838141.415172,70458,0.0002991374640259892
1563838143.76929,70462,0.0001791954564396292
1563838157.813222,70486,0.00020224167383275926
1563838161.927108,70493,0.0002494047803338617
1563838183.011107,70529,0.00019713351503014565
1563838212.882947,70580,0.00022633522166870534
1563838257.472066,70656,0.0004036878817714751
1563838409.710495,70915,0.00032796335290186107
1563838457.207687,70996,0.00029943056870251894
1563838680.710764,71272,0.00034935036092065275
1563838705.330056,71314,0.000215591280721128
1563838772.151718,71428,0.0002448114682920277
1563838846.004518,71554,0.0003620728384703398
1563838861.248486,71580,0.00022685358999297023
1563838929.410184,71696,0.00024767842842265964
1563838972.276202,71769,0.00028492382261902094
1563839019.786521,71850,0.0003620800271164626
1563839052.626582,71906,0.00024874566588550806
1563839064.359807,71926,0.00021886153263039887
1563839082.556906,71957,0.0002663201012182981
1563839095.486635,71979,0.00023597970721311867
1563839176.522342,72012,0.00019946563406847417
1563839191.092798,72037,0.0002980042772833258
1563839192.843431,72040,0.0002606205816846341
1563839284.750017,72197,0.0003207471454516053
1563839330.527448,72275,0.00034329399932175875
1563839342.828843,72296,0.0002835499180946499
1563839343.417501,72297,0.00029295257991179824
1563839344.585841,72299,0.00037279666867107153
1563839404.573661,72401,0.00021272602316457778
1563839406.332716,72404,0.00038735204725526273
1563839429.756086,72444,0.00024106541241053492
1563839496.936161,72558,0.000255005870712921
1563839593.828067,72723,0.0002687044907361269
1563839682.0606,72873,0.00027539298753254116
1563839726.179671,72948,0.0003069555386900902
1563839823.077881,73009,0.00028157999622635543
1563839922.470508,73179,0.0003045452176593244
1563840004.047981,73318,0.0002804281539283693
1563840256.740431,73748,0.0002719996264204383
1563840274.914165,73779,0.00029217658448033035
1563840280.786247,73789,0.00026621093275025487
1563840283.717505,73794,0.0002529929333832115
1563840311.191102,73841,0.00018661563808564097
1563840341.743884,73893,0.00032830890268087387
1563840346.431934,73901,0.0003033056273125112
1563840359.922323,73924,0.0003052593383472413
1563840472.309181,74011,0.00024897578987292945
1563840575.219559,74187,0.0002658695448189974
1563840579.325493,74194,0.00038989997119642794
1563840702.67396,74404,0.00021652027498930693
1563840973.163712,74865,0.0001877526519820094
1563840994.247044,74901,0.0003713459300342947
1563841113.800847,75000,0.00028506756643764675
1563841195.598242,75140,0.0001805533975129947
1563841213.768705,75171,0.00021401303820312023
1563841373.485142,75443,0.00046009852667339146
1563841388.729591,75469,0.0003288314037490636
1563841399.330083,75487,0.00019110654830001295
1563841446.243854,75567,0.0001549101434648037
1563841482.648925,75629,0.00027702515944838524
1563841522.565125,75697,0.0003069652011618018
1563841657.906947,75928,0.0002510528720449656
1563841659.079415,75930,0.0003669058787636459
1563841681.319335,75968,0.000184649572474882
1563841794.860512,76056,0.00021376466611400247
1563841806.542325,76076,0.0003006460901815444
1563841819.986822,76099,0.0003197228361386806
1563841889.664255,76218,0.00025237107183784246
1563842014.663671,76431,0.0002933409414254129
1563842044.87707,76482,0.00031354965176433325
1563842129.390573,76626,0.0002533257647883147
1563842156.963532,76673,9.857701661530882e-05
1563842175.755883,76705,0.0003079565067309886
1563842225.650714,76790,0.00022736992104910314
1563842293.758216,76906,0.000158271417603828
1563842297.860808,76913,0.0003281846293248236
1563842304.391858,76924,0.0003119907923974097
1563842452.829504,77073,0.0003224817628506571
1563842526.001834,77198,0.00019717587565537542
1563842599.949456,77324,0.0002708243846427649
1563842645.629019,77402,0.0002485261356923729
1563842679.656218,77460,0.00023613424855284393
1563842720.750723,77530,0.00026707109645940363
1563842787.115174,77643,0.0003280463279224932
1563842880.422782,77802,0.00020235472766216844
1563842905.589166,77845,0.00015722258831374347
1563842938.478584,77901,0.00013537288759835064
1563843112.043429,78093,0.00031200761441141367
1563843136.586769,78135,0.00026353992871008813
1563843179.339599,78208,0.00028072367422282696
1563843212.76545,78265,0.00027894965023733675
1563843512.051614,78775,0.00032040596124716103
1563843551.87752,78843,0.0002986821054946631
1563843597.09446,78920,0.0003041583113372326
1563843605.279742,78934,0.0002599890867713839
1563843616.684945,78953,0.0003030518419109285
1563843628.45467,78973,0.00026189652271568775
1563843710.507965,79005,0.00035144388675689697
1563843775.29463,79116,0.0001538151118438691
1563843888.771338,79309,0.00022991016157902777
1563843929.40739,79378,0.00016149030125234276
1563843953.069884,79418,0.00029985507717356086
1563844058.038346,79597,0.00026286160573363304
1563844071.506521,79620,0.0002955643576569855
1563844116.144742,79696,0.00022122151858638972
1563844184.173926,79812,0.0001599182578502223
1563844198.837609,79837,0.00026121363043785095
1563844276.117041,79968,0.0002847746654879302
1563844280.267476,79975,0.0002755990717560053
1563844293.728975,79998,0.00034358567791059613
1563844374.238784,80031,0.00029386955429799855
1563844376.575021,80035,0.0002612760290503502
1563844414.58739,80100,0.0002615372068248689
1563844452.572573,80165,0.00026145734591409564
1563844561.650228,80351,0.0002621902385726571
1563844584.539151,80390,0.00026137824170291424
1563844593.934327,80406,0.0001978186483029276
1563844678.580312,80550,0.00030736078042536974
1563844693.785813,80576,0.00025322678266093135
1563844715.482655,80613,0.0003008261264767498
1563844736.585833,80649,0.00028539111372083426
1563844808.181966,80771,0.00023349565162789077
1563844840.396889,80826,0.0003036425623577088
1563844863.321766,80865,0.00027304416289553046
1563844864.504375,80867,0.00027245600358583033
1563844910.811266,80946,0.00033153544063679874
1563844940.211536,80996,0.00026164265000261366
1563845012.729096,81015,0.0002610961382742971
1563845072.286995,81117,0.00030014829826541245
1563845227.115807,81381,0.00020470249000936747
1563845293.401537,81494,0.0002426118589937687
1563845314.047792,81529,0.0003849880304187536
1563845365.636024,81617,0.00018642173381522298
1563845460.724064,81779,0.00027794193010777235
1563845562.373538,81952,0.0003036261477973312
1563845698.930987,82080,0.00021363727864809334
1563845798.474251,82250,0.0002996093826368451
1563845891.197944,82408,0.00030828354647383094
1563845904.728627,82431,0.0001959768997039646
1563845937.572575,82487,0.00013725565804634243
1563845960.516872,82526,0.00025677256053313613
1563846032.183047,82648,0.00033078627893701196
1563846056.20542,82689,0.00029487803112715483
1563846083.738752,82736,0.00023586548923049122
1563846103.743253,82770,0.0001882059295894578
1563846139.476753,82831,0.0002831792808137834
1563846150.01558,82849,0.00018538511358201504
1563846158.210438,82863,0.00024584453785791993
1563846194.042268,82924,0.000265900423983112
1563846343.84849,83075,0.00022032554261386395
1563846374.258263,83127,0.00034918301389552653
1563846456.396412,83267,0.00021214595471974462
1563846533.178152,83398,0.00018316249770577997
1563846598.827801,83510,0.0003184983506798744
1563846746.881175,83762,0.00022406753851100802
1563846841.498747,83923,0.00023800870985724032
1563846854.950011,83946,0.00017489083984401077
1563846869.611539,83971,0.00033774133771657944
1563847044.644545,84165,0.0002463409909978509
1563847053.427626,84180,0.0002816419000737369
1563847063.41408,84197,0.00015395961236208677
1563847068.152929,84205,0.000271458673523739
1563847092.224063,84246,0.00023468246217817068
1563847097.628602,84255,0.0003052586689591408
1563847179.485045,84394,0.0003145267255604267
1563847188.307772,84409,0.00017344238585792482
1563847204.722268,84437,0.00025218978407792747
1563847227.017429,84475,0.00018800132966134697
1563847300.887988,84601,0.00020535527437459677
1563847350.842809,84686,0.0002789365535136312
1563847382.539894,84740,0.0002993567904923111
1563847428.247686,84818,0.00030111760133877397
1563847511.645846,84960,0.00021715254115406424
1563847608.747188,85020,0.00018906680634245276
1563847618.056578,85036,0.0002513084327802062
1563847627.358443,85052,0.00011663210898404941
1563847648.969502,85089,0.000179370996193029
1563847682.88064,85147,0.00019860164320562035
1563847695.76055,85169,0.00024350124294869602
1563847739.155726,85243,0.00018768873997032642
1563847756.815502,85273,0.00025431354879401624
1563847784.375033,85320,0.0002649376983754337
1563847894.591563,85508,0.00026425201212987304
1563847912.815238,85539,0.0003152430581394583
1563847932.300723,85572,0.00024684055824764073
1563847969.702044,85636,0.0002066498709609732
1563847992.556507,85675,0.00019840087043121457
1563847998.988069,85686,0.0003080330789089203
1563848036.024446,85749,0.0003520033205859363
1563848174.808489,85985,0.00028302910504862666
1563848183.035926,85999,0.00024389314057771116
